accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
20.640345982142858,1755090277,,False,1,84f1a_00057,2025-08-13_09-04-37,0.5651166439056396,0.5651166439056396,18100,Maderfoker,127.0.0.1,0.5651166439056396,1
20.783342633928573,1755090277,,False,2,84f1a_00057,2025-08-13_09-04-37,0.3843677043914795,0.9494843482971191,18100,Maderfoker,127.0.0.1,0.9494843482971191,2
21.701776413690478,1755090277,,False,3,84f1a_00057,2025-08-13_09-04-37,0.3872697353363037,1.3367540836334229,18100,Maderfoker,127.0.0.1,1.3367540836334229,3
23.44680059523809,1755090278,,False,4,84f1a_00057,2025-08-13_09-04-38,0.3936758041381836,1.7304298877716064,18100,Maderfoker,127.0.0.1,1.7304298877716064,4
22.65508742559524,1755090278,,False,5,84f1a_00057,2025-08-13_09-04-38,0.45145177841186523,2.1818816661834717,18100,Maderfoker,127.0.0.1,2.1818816661834717,5
13.00688244047619,1755090279,,False,6,84f1a_00057,2025-08-13_09-04-39,0.38992762565612793,2.5718092918395996,18100,Maderfoker,127.0.0.1,2.5718092918395996,6
9.910946800595239,1755090279,,False,7,84f1a_00057,2025-08-13_09-04-39,0.3897585868835449,2.9615678787231445,18100,Maderfoker,127.0.0.1,2.9615678787231445,7
12.533714657738095,1755090279,,False,8,84f1a_00057,2025-08-13_09-04-39,0.38635945320129395,3.3479273319244385,18100,Maderfoker,127.0.0.1,3.3479273319244385,8
19.627743675595237,1755090280,,False,9,84f1a_00057,2025-08-13_09-04-40,0.45998430252075195,3.8079116344451904,18100,Maderfoker,127.0.0.1,3.8079116344451904,9
20.053245907738095,1755090280,,True,10,84f1a_00057,2025-08-13_09-04-40,0.3840029239654541,4.1919145584106445,18100,Maderfoker,127.0.0.1,4.1919145584106445,10
