accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
86.41835088315217,1755123103,checkpoint_000000,True,False,1,f0e11_00054,2025-08-13_18-11-43,57.25383019447327,57.25383019447327,30588,Maderfoker,127.0.0.1,57.25383019447327,1
