accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
81.66038876488095,1755107258,checkpoint_000000,True,False,1,f0e11_00033,2025-08-13_13-47-38,33.17584753036499,33.17584753036499,5724,Maderfoker,127.0.0.1,33.17584753036499,1
