accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
88.50678943452381,1755122796,checkpoint_000000,True,False,1,f0e11_00049,2025-08-13_18-06-36,57.410945892333984,57.410945892333984,30964,Maderfoker,127.0.0.1,57.410945892333984,1
