accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
91.03655133928571,1755106310,checkpoint_000000,True,False,1,f0e11_00005,2025-08-13_13-31-50,33.459553241729736,33.459553241729736,27040,Maderfoker,127.0.0.1,33.459553241729736,1
