accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
87.04659598214285,1755122088,checkpoint_000000,True,False,1,f0e11_00037,2025-08-13_17-54-48,59.68601059913635,59.68601059913635,29040,Maderfoker,127.0.0.1,59.68601059913635,1
