accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
76.50088355654762,1755089586,,False,1,84f1a_00019,2025-08-13_08-53-06,0.5630595684051514,0.5630595684051514,23176,Maderfoker,127.0.0.1,0.5630595684051514,1
80.95005580357143,1755089586,,False,2,84f1a_00019,2025-08-13_08-53-06,0.3649139404296875,0.9279735088348389,23176,Maderfoker,127.0.0.1,0.9279735088348389,2
81.72433035714285,1755089587,,False,3,84f1a_00019,2025-08-13_08-53-07,0.3602728843688965,1.2882463932037354,23176,Maderfoker,127.0.0.1,1.2882463932037354,3
81.68480282738095,1755089587,,False,4,84f1a_00019,2025-08-13_08-53-07,0.35918736457824707,1.6474337577819824,23176,Maderfoker,127.0.0.1,1.6474337577819824,4
82.50790550595238,1755089588,,False,5,84f1a_00019,2025-08-13_08-53-08,0.41718077659606934,2.0646145343780518,23176,Maderfoker,127.0.0.1,2.0646145343780518,5
83.79720052083333,1755089588,,False,6,84f1a_00019,2025-08-13_08-53-08,0.36197805404663086,2.4265925884246826,23176,Maderfoker,127.0.0.1,2.4265925884246826,6
85.05278087797619,1755089588,,False,7,84f1a_00019,2025-08-13_08-53-08,0.3839986324310303,2.810591220855713,23176,Maderfoker,127.0.0.1,2.810591220855713,7
85.63755580357143,1755089589,,False,8,84f1a_00019,2025-08-13_08-53-09,0.3901665210723877,3.2007577419281006,23176,Maderfoker,127.0.0.1,3.2007577419281006,8
85.91076078869048,1755089589,,False,9,84f1a_00019,2025-08-13_08-53-09,0.4632687568664551,3.6640264987945557,23176,Maderfoker,127.0.0.1,3.6640264987945557,9
86.04910714285715,1755089590,,True,10,84f1a_00019,2025-08-13_08-53-10,0.3858816623687744,4.04990816116333,23176,Maderfoker,127.0.0.1,4.04990816116333,10
