accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
90.57849702380952,1755106615,checkpoint_000000,True,False,1,f0e11_00014,2025-08-13_13-36-55,33.39787197113037,33.39787197113037,3092,Maderfoker,127.0.0.1,33.39787197113037,1
