accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
69.05110677083333,1755089367,,False,1,84f1a_00007,2025-08-13_08-49-27,0.5501704216003418,0.5501704216003418,31608,Maderfoker,127.0.0.1,0.5501704216003418,1
74.08040364583333,1755089368,,False,2,84f1a_00007,2025-08-13_08-49-28,0.3615262508392334,0.9116966724395752,31608,Maderfoker,127.0.0.1,0.9116966724395752,2
76.32300967261905,1755089368,,False,3,84f1a_00007,2025-08-13_08-49-28,0.3641505241394043,1.2758471965789795,31608,Maderfoker,127.0.0.1,1.2758471965789795,3
77.87737165178571,1755089369,,False,4,84f1a_00007,2025-08-13_08-49-29,0.35894155502319336,1.6347887516021729,31608,Maderfoker,127.0.0.1,1.6347887516021729,4
78.92601376488095,1755089369,,False,5,84f1a_00007,2025-08-13_08-49-29,0.42500901222229004,2.059797763824463,31608,Maderfoker,127.0.0.1,2.059797763824463,5
79.26897321428571,1755089370,,False,6,84f1a_00007,2025-08-13_08-49-30,0.719871997833252,2.779669761657715,31608,Maderfoker,127.0.0.1,2.779669761657715,6
79.26897321428571,1755089371,,False,7,84f1a_00007,2025-08-13_08-49-31,0.8438751697540283,3.623544931411743,31608,Maderfoker,127.0.0.1,3.623544931411743,7
79.28059895833333,1755089371,,False,8,84f1a_00007,2025-08-13_08-49-31,0.8497462272644043,4.4732911586761475,31608,Maderfoker,127.0.0.1,4.4732911586761475,8
79.40499441964285,1755089372,,False,9,84f1a_00007,2025-08-13_08-49-32,0.9688689708709717,5.442160129547119,31608,Maderfoker,127.0.0.1,5.442160129547119,9
79.73284040178571,1755089373,,True,10,84f1a_00007,2025-08-13_08-49-33,0.8492655754089355,6.291425704956055,31608,Maderfoker,127.0.0.1,6.291425704956055,10
