accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
87.86090353260869,1755122736,checkpoint_000000,True,False,1,f0e11_00048,2025-08-13_18-05-36,54.828980922698975,54.828980922698975,20752,Maderfoker,127.0.0.1,54.828980922698975,1
