accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
89.892578125,1755123950,checkpoint_000000,True,False,1,f0e11_00068,2025-08-13_18-25-50,54.020838499069214,54.020838499069214,27440,Maderfoker,127.0.0.1,54.020838499069214,1
