accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
54.16508358662614,1755089788,,False,1,84f1a_00033,2025-08-13_08-56-28,0.7100410461425781,0.7100410461425781,16304,Maderfoker,127.0.0.1,0.7100410461425781,1
69.34959156534954,1755089788,,False,2,84f1a_00033,2025-08-13_08-56-28,0.575157642364502,1.28519868850708,16304,Maderfoker,127.0.0.1,1.28519868850708,2
66.36231952887537,1755089789,,False,3,84f1a_00033,2025-08-13_08-56-29,0.5601186752319336,1.8453173637390137,16304,Maderfoker,127.0.0.1,1.8453173637390137,3
75.45711436170212,1755089789,,False,4,84f1a_00033,2025-08-13_08-56-29,0.5800464153289795,2.425363779067993,16304,Maderfoker,127.0.0.1,2.425363779067993,4
71.81800911854103,1755089790,,False,5,84f1a_00033,2025-08-13_08-56-30,0.5284230709075928,2.953786849975586,16304,Maderfoker,127.0.0.1,2.953786849975586,5
74.22943579027356,1755089790,,False,6,84f1a_00033,2025-08-13_08-56-30,0.5828943252563477,3.5366811752319336,16304,Maderfoker,127.0.0.1,3.5366811752319336,6
76.41764817629179,1755089791,,False,7,84f1a_00033,2025-08-13_08-56-31,0.5303065776824951,4.066987752914429,16304,Maderfoker,127.0.0.1,4.066987752914429,7
82.11198708206686,1755089792,,False,8,84f1a_00033,2025-08-13_08-56-32,0.5100843906402588,4.5770721435546875,16304,Maderfoker,127.0.0.1,4.5770721435546875,8
82.0075037993921,1755089792,,False,9,84f1a_00033,2025-08-13_08-56-32,0.5197634696960449,5.096835613250732,16304,Maderfoker,127.0.0.1,5.096835613250732,9
84.77987272036474,1755089793,,True,10,84f1a_00033,2025-08-13_08-56-33,0.5199844837188721,5.6168200969696045,16304,Maderfoker,127.0.0.1,5.6168200969696045,10
