accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
89.89363960597827,1755123591,checkpoint_000000,True,False,1,f0e11_00062,2025-08-13_18-19-51,54.16750621795654,54.16750621795654,31656,Maderfoker,127.0.0.1,54.16750621795654,1
