accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
85.95726376488096,1755093739,,False,1,8388b_00019,2025-08-13_10-02-19,1.4458327293395996,1.4458327293395996,26884,Maderfoker,127.0.0.1,1.4458327293395996,1
86.84314546130952,1755093739,,False,2,8388b_00019,2025-08-13_10-02-19,0.3981437683105469,1.8439764976501465,26884,Maderfoker,127.0.0.1,1.8439764976501465,2
86.66410900297619,1755093739,,False,3,8388b_00019,2025-08-13_10-02-19,0.41854381561279297,2.2625203132629395,26884,Maderfoker,127.0.0.1,2.2625203132629395,3
87.51162574404763,1755093740,,False,4,8388b_00019,2025-08-13_10-02-20,0.38593101501464844,2.648451328277588,26884,Maderfoker,127.0.0.1,2.648451328277588,4
88.58003162202381,1755093740,,False,5,8388b_00019,2025-08-13_10-02-20,0.4463162422180176,3.0947675704956055,26884,Maderfoker,127.0.0.1,3.0947675704956055,5
88.36495535714285,1755093741,,False,6,8388b_00019,2025-08-13_10-02-21,0.37285614013671875,3.467623710632324,26884,Maderfoker,127.0.0.1,3.467623710632324,6
88.77185639880952,1755093741,,False,7,8388b_00019,2025-08-13_10-02-21,0.3889472484588623,3.8565709590911865,26884,Maderfoker,127.0.0.1,3.8565709590911865,7
89.71819196428571,1755093741,,False,8,8388b_00019,2025-08-13_10-02-21,0.38993334770202637,4.246504306793213,26884,Maderfoker,127.0.0.1,4.246504306793213,8
89.88560267857143,1755093742,,False,9,8388b_00019,2025-08-13_10-02-22,0.44028544425964355,4.6867897510528564,26884,Maderfoker,127.0.0.1,4.6867897510528564,9
90.00883556547619,1755093742,,False,10,8388b_00019,2025-08-13_10-02-22,0.36908435821533203,5.0558741092681885,26884,Maderfoker,127.0.0.1,5.0558741092681885,10
89.91117931547619,1755093743,,False,11,8388b_00019,2025-08-13_10-02-23,0.3859076499938965,5.441781759262085,26884,Maderfoker,127.0.0.1,5.441781759262085,11
89.51590401785715,1755093743,,False,12,8388b_00019,2025-08-13_10-02-23,0.40506720542907715,5.846848964691162,26884,Maderfoker,127.0.0.1,5.846848964691162,12
87.96037946428571,1755093744,,False,13,8388b_00019,2025-08-13_10-02-24,0.4801828861236572,6.327031850814819,26884,Maderfoker,127.0.0.1,6.327031850814819,13
88.49748883928571,1755093744,,False,14,8388b_00019,2025-08-13_10-02-24,0.6796679496765137,7.006699800491333,26884,Maderfoker,127.0.0.1,7.006699800491333,14
87.44419642857143,1755093745,,False,15,8388b_00019,2025-08-13_10-02-25,0.8318936824798584,7.838593482971191,26884,Maderfoker,127.0.0.1,7.838593482971191,15
87.67322358630952,1755093746,,False,16,8388b_00019,2025-08-13_10-02-26,0.8465826511383057,8.685176134109497,26884,Maderfoker,127.0.0.1,8.685176134109497,16
86.47228422619048,1755093747,,False,17,8388b_00019,2025-08-13_10-02-27,0.9332137107849121,9.61838984489441,26884,Maderfoker,127.0.0.1,9.61838984489441,17
87.91038876488096,1755093748,,False,18,8388b_00019,2025-08-13_10-02-28,0.8579018115997314,10.47629165649414,26884,Maderfoker,127.0.0.1,10.47629165649414,18
88.31380208333333,1755093749,,False,19,8388b_00019,2025-08-13_10-02-29,0.9315855503082275,11.407877206802368,26884,Maderfoker,127.0.0.1,11.407877206802368,19
88.46726190476191,1755093750,,True,20,8388b_00019,2025-08-13_10-02-30,0.8877971172332764,12.295674324035645,26884,Maderfoker,127.0.0.1,12.295674324035645,20
