accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
89.52171688988096,1755122678,checkpoint_000000,True,False,1,f0e11_00047,2025-08-13_18-04-38,63.9720675945282,63.9720675945282,31660,Maderfoker,127.0.0.1,63.9720675945282,1
