accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
86.80614526721014,1755123705,checkpoint_000000,True,False,1,f0e11_00064,2025-08-13_18-21-45,55.82555055618286,55.82555055618286,31288,Maderfoker,127.0.0.1,55.82555055618286,1
