accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10.045805431547619,1755089776,,False,1,84f1a_00032,2025-08-13_08-56-16,0.5769264698028564,0.5769264698028564,20488,Maderfoker,127.0.0.1,0.5769264698028564,1
19.468470982142858,1755089777,,False,2,84f1a_00032,2025-08-13_08-56-17,0.35805821418762207,0.9349846839904785,20488,Maderfoker,127.0.0.1,0.9349846839904785,2
11.80361793154762,1755089777,,False,3,84f1a_00032,2025-08-13_08-56-17,0.3601875305175781,1.2951722145080566,20488,Maderfoker,127.0.0.1,1.2951722145080566,3
18.805803571428573,1755089777,,False,4,84f1a_00032,2025-08-13_08-56-17,0.35520267486572266,1.6503748893737793,20488,Maderfoker,127.0.0.1,1.6503748893737793,4
17.928059895833332,1755089778,,False,5,84f1a_00032,2025-08-13_08-56-18,0.4248344898223877,2.075209379196167,20488,Maderfoker,127.0.0.1,2.075209379196167,5
21.049572172619047,1755089778,,False,6,84f1a_00032,2025-08-13_08-56-18,0.3633310794830322,2.438540458679199,20488,Maderfoker,127.0.0.1,2.438540458679199,6
17.472330729166668,1755089779,,False,7,84f1a_00032,2025-08-13_08-56-19,0.35458803176879883,2.793128490447998,20488,Maderfoker,127.0.0.1,2.793128490447998,7
20.893787202380953,1755089779,,False,8,84f1a_00032,2025-08-13_08-56-19,0.35945749282836914,3.152585983276367,20488,Maderfoker,127.0.0.1,3.152585983276367,8
26.116071428571427,1755089779,,False,9,84f1a_00032,2025-08-13_08-56-19,0.41997218132019043,3.5725581645965576,20488,Maderfoker,127.0.0.1,3.5725581645965576,9
21.117001488095237,1755089780,,True,10,84f1a_00032,2025-08-13_08-56-20,0.36001110076904297,3.9325692653656006,20488,Maderfoker,127.0.0.1,3.9325692653656006,10
