accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
89.10035948822464,1755106177,checkpoint_000000,True,False,1,f0e11_00001,2025-08-13_13-29-37,28.296350955963135,28.296350955963135,1332,Maderfoker,127.0.0.1,28.296350955963135,1
