accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
89.71000339673913,1755123043,checkpoint_000000,True,False,1,f0e11_00053,2025-08-13_18-10-43,55.77486801147461,55.77486801147461,13984,Maderfoker,127.0.0.1,55.77486801147461,1
