accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
90.49019191576087,1755106146,checkpoint_000000,True,False,1,f0e11_00000,2025-08-13_13-29-06,29.225220918655396,29.225220918655396,10564,Maderfoker,127.0.0.1,29.225220918655396,1
