accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
84.40047554347827,1755094067,,False,1,8388b_00045,2025-08-13_10-07-47,1.335148572921753,1.335148572921753,25456,Maderfoker,127.0.0.1,1.335148572921753,1
87.4479874320652,1755094067,,False,2,8388b_00045,2025-08-13_10-07-47,0.3712430000305176,1.7063915729522705,25456,Maderfoker,127.0.0.1,1.7063915729522705,2
87.94511435688406,1755094068,,False,3,8388b_00045,2025-08-13_10-07-48,0.3321726322174072,2.0385642051696777,25456,Maderfoker,127.0.0.1,2.0385642051696777,3
88.28478826992755,1755094068,,False,4,8388b_00045,2025-08-13_10-07-48,0.37105631828308105,2.409620523452759,25456,Maderfoker,127.0.0.1,2.409620523452759,4
89.10283627717392,1755094069,,False,5,8388b_00045,2025-08-13_10-07-49,0.3661963939666748,2.7758169174194336,25456,Maderfoker,127.0.0.1,2.7758169174194336,5
89.63959182518117,1755094069,,False,6,8388b_00045,2025-08-13_10-07-49,0.3049342632293701,3.0807511806488037,25456,Maderfoker,127.0.0.1,3.0807511806488037,6
89.34025418931161,1755094069,,False,7,8388b_00045,2025-08-13_10-07-49,0.3599281311035156,3.4406793117523193,25456,Maderfoker,127.0.0.1,3.4406793117523193,7
90.09319802989131,1755094070,,False,8,8388b_00045,2025-08-13_10-07-50,0.31989502906799316,3.7605743408203125,25456,Maderfoker,127.0.0.1,3.7605743408203125,8
89.94848278985506,1755094070,,False,9,8388b_00045,2025-08-13_10-07-50,0.4700295925140381,4.230603933334351,25456,Maderfoker,127.0.0.1,4.230603933334351,9
90.19828464673913,1755094070,,False,10,8388b_00045,2025-08-13_10-07-50,0.3255035877227783,4.556107521057129,25456,Maderfoker,127.0.0.1,4.556107521057129,10
90.1604251585145,1755094071,,False,11,8388b_00045,2025-08-13_10-07-51,0.40753841400146484,4.963645935058594,25456,Maderfoker,127.0.0.1,4.963645935058594,11
90.02703238224638,1755094071,,False,12,8388b_00045,2025-08-13_10-07-51,0.37802672386169434,5.341672658920288,25456,Maderfoker,127.0.0.1,5.341672658920288,12
90.13636492300725,1755094071,,False,13,8388b_00045,2025-08-13_10-07-51,0.329695463180542,5.67136812210083,25456,Maderfoker,127.0.0.1,5.67136812210083,13
90.3840438179348,1755094072,,False,14,8388b_00045,2025-08-13_10-07-52,0.36906933784484863,6.040437459945679,25456,Maderfoker,127.0.0.1,6.040437459945679,14
90.07373754528986,1755094072,,False,15,8388b_00045,2025-08-13_10-07-52,0.38573598861694336,6.426173448562622,25456,Maderfoker,127.0.0.1,6.426173448562622,15
89.91557687952898,1755094073,,False,16,8388b_00045,2025-08-13_10-07-53,0.6699669361114502,7.096140384674072,25456,Maderfoker,127.0.0.1,7.096140384674072,16
89.42588032155798,1755094074,,False,17,8388b_00045,2025-08-13_10-07-54,0.8169465065002441,7.913086891174316,25456,Maderfoker,127.0.0.1,7.913086891174316,17
88.86577219202898,1755094074,,False,18,8388b_00045,2025-08-13_10-07-54,0.6800239086151123,8.593110799789429,25456,Maderfoker,127.0.0.1,8.593110799789429,18
88.65347599637681,1755094075,,False,19,8388b_00045,2025-08-13_10-07-55,0.8043088912963867,9.397419691085815,25456,Maderfoker,127.0.0.1,9.397419691085815,19
89.76272361865942,1755094076,,False,20,8388b_00045,2025-08-13_10-07-56,0.8151273727416992,10.212547063827515,25456,Maderfoker,127.0.0.1,10.212547063827515,20
89.4821388134058,1755094077,,False,21,8388b_00045,2025-08-13_10-07-57,0.710665225982666,10.92321228981018,25456,Maderfoker,127.0.0.1,10.92321228981018,21
89.06143851902173,1755094078,,False,22,8388b_00045,2025-08-13_10-07-58,0.8181068897247314,11.741319179534912,25456,Maderfoker,127.0.0.1,11.741319179534912,22
89.81721297554348,1755094078,,False,23,8388b_00045,2025-08-13_10-07-58,0.6398704051971436,12.381189584732056,25456,Maderfoker,127.0.0.1,12.381189584732056,23
89.84481148097827,1755094079,,False,24,8388b_00045,2025-08-13_10-07-59,0.8327574729919434,13.213947057723999,25456,Maderfoker,127.0.0.1,13.213947057723999,24
