accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
89.80771019345237,1755122611,checkpoint_000000,True,False,1,f0e11_00046,2025-08-13_18-03-31,65.59550976753235,65.59550976753235,30836,Maderfoker,127.0.0.1,65.59550976753235,1
