accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
76.61168195199275,1755094060,,False,1,8388b_00044,2025-08-13_10-07-40,1.4075989723205566,1.4075989723205566,34008,Maderfoker,127.0.0.1,1.4075989723205566,1
82.28423629981884,1755094060,,False,2,8388b_00044,2025-08-13_10-07-40,0.3818702697753906,1.7894692420959473,34008,Maderfoker,127.0.0.1,1.7894692420959473,2
82.29697407155797,1755094061,,False,3,8388b_00044,2025-08-13_10-07-41,0.3507263660430908,2.140195608139038,34008,Maderfoker,127.0.0.1,2.140195608139038,3
84.4033061594203,1755094061,,False,4,8388b_00044,2025-08-13_10-07-41,0.3781545162200928,2.518350124359131,34008,Maderfoker,127.0.0.1,2.518350124359131,4
82.96181499094203,1755094062,,False,5,8388b_00044,2025-08-13_10-07-42,0.3696928024291992,2.88804292678833,34008,Maderfoker,127.0.0.1,2.88804292678833,5
84.97792119565217,1755094062,,False,6,8388b_00044,2025-08-13_10-07-42,0.30701255798339844,3.1950554847717285,34008,Maderfoker,127.0.0.1,3.1950554847717285,6
84.19844033061594,1755094062,,False,7,8388b_00044,2025-08-13_10-07-42,0.4079415798187256,3.602997064590454,34008,Maderfoker,127.0.0.1,3.602997064590454,7
85.80127660778986,1755094063,,False,8,8388b_00044,2025-08-13_10-07-43,0.32531285285949707,3.928309917449951,34008,Maderfoker,127.0.0.1,3.928309917449951,8
86.59031080163044,1755094063,,False,9,8388b_00044,2025-08-13_10-07-43,0.37020421028137207,4.298514127731323,34008,Maderfoker,127.0.0.1,4.298514127731323,9
86.865234375,1755094063,,True,10,8388b_00044,2025-08-13_10-07-43,0.3149423599243164,4.61345648765564,34008,Maderfoker,127.0.0.1,4.61345648765564,10
