accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
84.77340919384058,1755094134,,False,1,8388b_00048,2025-08-13_10-08-54,1.3084847927093506,1.3084847927093506,9828,Maderfoker,127.0.0.1,1.3084847927093506,1
87.00888813405798,1755094134,,False,2,8388b_00048,2025-08-13_10-08-54,0.3830108642578125,1.691495656967163,9828,Maderfoker,127.0.0.1,1.691495656967163,2
87.79933763586956,1755094134,,False,3,8388b_00048,2025-08-13_10-08-54,0.3153820037841797,2.0068776607513428,9828,Maderfoker,127.0.0.1,2.0068776607513428,3
88.25577445652173,1755094135,,False,4,8388b_00048,2025-08-13_10-08-55,0.3586280345916748,2.3655056953430176,9828,Maderfoker,127.0.0.1,2.3655056953430176,4
88.02932518115942,1755094135,,False,5,8388b_00048,2025-08-13_10-08-55,0.3434910774230957,2.7089967727661133,9828,Maderfoker,127.0.0.1,2.7089967727661133,5
88.67859771286231,1755094135,,False,6,8388b_00048,2025-08-13_10-08-55,0.3070652484893799,3.016062021255493,9828,Maderfoker,127.0.0.1,3.016062021255493,6
88.89584748641305,1755094136,,False,7,8388b_00048,2025-08-13_10-08-56,0.3501286506652832,3.3661906719207764,9828,Maderfoker,127.0.0.1,3.3661906719207764,7
88.9365375905797,1755094136,,False,8,8388b_00048,2025-08-13_10-08-56,0.299771785736084,3.6659624576568604,9828,Maderfoker,127.0.0.1,3.6659624576568604,8
88.97475090579711,1755094136,,False,9,8388b_00048,2025-08-13_10-08-56,0.3611600399017334,4.027122497558594,9828,Maderfoker,127.0.0.1,4.027122497558594,9
88.9931499094203,1755094137,,True,10,8388b_00048,2025-08-13_10-08-57,0.31688809394836426,4.344010591506958,9828,Maderfoker,127.0.0.1,4.344010591506958,10
