accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
90.74009486607143,1755107156,checkpoint_000000,True,False,1,f0e11_00030,2025-08-13_13-45-56,34.49427032470703,34.49427032470703,17000,Maderfoker,127.0.0.1,34.49427032470703,1
